Date,Open,High,Low,Close,Volume
2018-05-01 00:34:00,1.20805,1.20805,1.20794,1.20799,105.97
2018-05-01 00:35:00,1.20799,1.2080899999999999,1.20799,1.2080899999999999,90.21
2018-05-01 00:36:00,1.2081,1.20815,1.2081,1.20814,69.31
2018-05-01 00:37:00,1.20814,1.20814,1.2080600000000001,1.20807,52.06
2018-05-01 00:38:00,1.20807,1.2080799999999998,1.20807,1.2080799999999998,8.22
2018-05-01 00:39:00,1.2080799999999998,1.2080799999999998,1.2080799999999998,1.2080799999999998,1.57
2018-05-01 00:40:00,1.2080899999999999,1.20815,1.2080799999999998,1.20815,76.88
2018-05-01 00:41:00,1.20814,1.2082,1.20814,1.20818,63.13
2018-05-01 00:42:00,1.2082,1.20824,1.20814,1.20814,54.99
2018-05-01 00:43:00,1.20814,1.20817,1.20814,1.2081600000000001,24.17
2018-05-01 00:44:00,1.2081600000000001,1.20823,1.2081600000000001,1.20818,47.5
2018-05-01 00:45:00,1.20818,1.20821,1.2080899999999999,1.20818,99.79
2018-05-01 00:46:00,1.20818,1.20823,1.20818,1.2082,95.94
2018-05-01 00:47:00,1.2081899999999999,1.2082600000000001,1.2081899999999999,1.20822,61.81
2018-05-01 00:48:00,1.20823,1.2082700000000002,1.20822,1.2082700000000002,57.02
2018-05-01 00:49:00,1.2082700000000002,1.2082899999999999,1.20823,1.20828,74.11
2018-05-01 00:50:00,1.20828,1.2082899999999999,1.20825,1.20825,59.94
2018-05-01 00:51:00,1.2082600000000001,1.20833,1.2082600000000001,1.20833,21.06
2018-05-01 00:52:00,1.20831,1.20831,1.20811,1.20818,182.65
2018-05-01 00:53:00,1.20817,1.2081899999999999,1.2080799999999998,1.20812,102.12
2018-05-01 00:54:00,1.20814,1.20817,1.20803,1.2081600000000001,111.34
2018-05-01 00:55:00,1.20814,1.20814,1.2079799999999998,1.20802,46.05
2018-05-01 00:56:00,1.20802,1.2080799999999998,1.20802,1.20807,24.06
2018-05-01 00:57:00,1.20807,1.20807,1.20793,1.20795,115.55
2018-05-01 00:58:00,1.20795,1.2079799999999998,1.2079,1.20795,100.34
2018-05-01 00:59:00,1.2079600000000001,1.208,1.2079600000000001,1.20797,68.27
2018-05-01 01:00:00,1.20797,1.2080799999999998,1.20793,1.20793,85.01
2018-05-01 01:01:00,1.20793,1.20794,1.20786,1.20786,126.55
2018-05-01 01:02:00,1.2078799999999998,1.20793,1.2078799999999998,1.20792,41.57
2018-05-01 01:03:00,1.2079,1.20791,1.2077799999999999,1.20781,135.81
2018-05-01 01:04:00,1.20781,1.2079,1.20781,1.20784,132.65
2018-05-01 01:05:00,1.20785,1.20794,1.2077799999999999,1.2078,139.01
2018-05-01 01:06:00,1.20781,1.20784,1.20781,1.2078200000000001,71.36
2018-05-01 01:07:00,1.20783,1.20786,1.20779,1.20783,78.7
2018-05-01 01:08:00,1.20784,1.2079600000000001,1.20783,1.2079,125.48
2018-05-01 01:09:00,1.20789,1.20794,1.20786,1.20786,100.32
2018-05-01 01:10:00,1.20785,1.20789,1.20784,1.20786,83.17
2018-05-01 01:11:00,1.20786,1.20787,1.20783,1.20787,41.58
2018-05-01 01:12:00,1.20785,1.20785,1.2077799999999999,1.2077799999999999,141.2
2018-05-01 01:13:00,1.20779,1.2078,1.2077799999999999,1.2077799999999999,51.26
2018-05-01 01:14:00,1.20779,1.20781,1.20773,1.20775,66.33
2018-05-01 01:15:00,1.20774,1.2078,1.2077,1.2077200000000001,129.05
2018-05-01 01:16:00,1.20774,1.20774,1.20761,1.20763,83.91
2018-05-01 01:17:00,1.20763,1.20764,1.20743,1.20743,202.49
2018-05-01 01:18:00,1.20743,1.20756,1.20736,1.20738,153.42
2018-05-01 01:19:00,1.20739,1.20746,1.20739,1.2074200000000002,73.02
2018-05-01 01:20:00,1.2074200000000002,1.2074200000000002,1.20731,1.20733,72.95
2018-05-01 01:21:00,1.20733,1.20738,1.20731,1.20736,41.05
2018-05-01 01:22:00,1.20736,1.20738,1.20726,1.20727,54.78
2018-05-01 01:23:00,1.20726,1.20749,1.20726,1.20747,80.13
2018-05-01 01:24:00,1.20747,1.2075,1.20745,1.2075,42.97
2018-05-01 01:25:00,1.2075,1.20755,1.20746,1.2075200000000001,59.48
2018-05-01 01:26:00,1.2075200000000001,1.20753,1.20741,1.2074799999999999,87.43
2018-05-01 01:27:00,1.2074799999999999,1.2075200000000001,1.20743,1.20749,138.08
2018-05-01 01:28:00,1.2075,1.20753,1.20745,1.20749,76.94
2018-05-01 01:29:00,1.20749,1.20753,1.2074799999999999,1.2074799999999999,60.14
2018-05-01 01:30:00,1.2074799999999999,1.20756,1.2074799999999999,1.20755,65.07
2018-05-01 01:31:00,1.20756,1.2075799999999999,1.20754,1.20755,82.26
2018-05-01 01:32:00,1.20754,1.2075799999999999,1.2075200000000001,1.20754,47.39
2018-05-01 01:33:00,1.20755,1.20755,1.2074799999999999,1.20753,64.48
2018-05-01 01:34:00,1.20753,1.20755,1.2074200000000002,1.20753,83.54
2018-05-01 01:35:00,1.20754,1.20756,1.20743,1.20744,97.52
2018-05-01 01:36:00,1.20744,1.20744,1.20743,1.20744,45.66
2018-05-01 01:37:00,1.20744,1.20747,1.20743,1.20744,46.48
2018-05-01 01:38:00,1.20744,1.20745,1.2074,1.20743,56.9
2018-05-01 01:39:00,1.20743,1.20744,1.2074,1.20744,75.38
2018-05-01 01:40:00,1.20744,1.20744,1.2074200000000002,1.20744,61.33
2018-05-01 01:41:00,1.20743,1.20749,1.2074,1.20749,68.18
2018-05-01 01:42:00,1.2074799999999999,1.20749,1.2074200000000002,1.2074799999999999,41.94
2018-05-01 01:43:00,1.2074799999999999,1.2074799999999999,1.20747,1.2074799999999999,62.67
2018-05-01 01:44:00,1.2074799999999999,1.2075799999999999,1.2074799999999999,1.2075799999999999,71.92
2018-05-01 01:45:00,1.2075799999999999,1.20764,1.20753,1.20754,112.53
2018-05-01 01:46:00,1.20753,1.20754,1.2074799999999999,1.20749,69.03
2018-05-01 01:47:00,1.20749,1.20754,1.2074799999999999,1.20753,93.33
2018-05-01 01:48:00,1.20754,1.20759,1.20749,1.2075,77.02
2018-05-01 01:49:00,1.20749,1.20754,1.20746,1.20747,73.63
2018-05-01 01:50:00,1.20747,1.2074799999999999,1.2074200000000002,1.20743,58.99
2018-05-01 01:51:00,1.2074200000000002,1.20743,1.2074200000000002,1.20743,54.57
2018-05-01 01:52:00,1.20743,1.2075200000000001,1.20743,1.2075,91.35
2018-05-01 01:53:00,1.2074799999999999,1.20749,1.20747,1.2074799999999999,62.22
2018-05-01 01:54:00,1.2074799999999999,1.20753,1.2074799999999999,1.20753,108.51
2018-05-01 01:55:00,1.20753,1.20754,1.2075200000000001,1.2075200000000001,29.32
2018-05-01 01:56:00,1.2075200000000001,1.2075200000000001,1.20741,1.2074200000000002,52.2
2018-05-01 01:57:00,1.2074200000000002,1.20755,1.2074200000000002,1.20747,130.88
2018-05-01 01:58:00,1.20745,1.20747,1.2074,1.20747,92.16
2018-05-01 01:59:00,1.20747,1.20757,1.20747,1.2075200000000001,122.64
2018-05-01 02:00:00,1.20751,1.20753,1.20751,1.20753,63.75
2018-05-01 02:01:00,1.20753,1.2076,1.20746,1.2076,97.18
2018-05-01 02:02:00,1.2076,1.20766,1.20755,1.20764,146.18
2018-05-01 02:03:00,1.20764,1.20765,1.2074799999999999,1.20751,89.97
2018-05-01 02:04:00,1.20751,1.20751,1.20746,1.20747,30.42
2018-05-01 02:05:00,1.2074799999999999,1.20755,1.20747,1.20755,85.53
2018-05-01 02:06:00,1.20755,1.20761,1.20751,1.20761,59.62
2018-05-01 02:07:00,1.20761,1.20761,1.20761,1.20761,5.1
2018-05-01 02:08:00,1.20761,1.20766,1.2076,1.2076,97.02
2018-05-01 02:09:00,1.2076200000000001,1.2076200000000001,1.20761,1.2076200000000001,23.14
2018-05-01 02:10:00,1.2076200000000001,1.20765,1.20761,1.20765,71.2
2018-05-01 02:11:00,1.20765,1.20766,1.20764,1.20766,29.0
2018-05-01 02:12:00,1.20766,1.20769,1.20764,1.20766,32.2
2018-05-01 02:13:00,1.20766,1.2077200000000001,1.20766,1.2077200000000001,23.34
2018-05-01 02:14:00,1.2077200000000001,1.20777,1.2077200000000001,1.20773,99.43
2018-05-01 02:15:00,1.2077200000000001,1.20773,1.20767,1.20767,83.6
2018-05-01 02:16:00,1.20767,1.20767,1.2076200000000001,1.20763,79.04
2018-05-01 02:17:00,1.20763,1.20763,1.2076200000000001,1.20763,16.45
2018-05-01 02:18:00,1.20761,1.20767,1.20761,1.20767,46.73
2018-05-01 02:19:00,1.2076799999999999,1.20771,1.20767,1.2076799999999999,33.46
2018-05-01 02:20:00,1.2076799999999999,1.20769,1.2076799999999999,1.20769,83.65
2018-05-01 02:21:00,1.2076799999999999,1.20769,1.20766,1.20767,36.19
2018-05-01 02:22:00,1.20767,1.20767,1.2076200000000001,1.20763,46.26
2018-05-01 02:23:00,1.20763,1.20763,1.20751,1.20751,72.28
2018-05-01 02:24:00,1.2075,1.20751,1.2075,1.20751,12.81
2018-05-01 02:25:00,1.2075,1.2075,1.2074,1.20741,83.9
2018-05-01 02:26:00,1.20741,1.20741,1.20739,1.2074,46.35
2018-05-01 02:27:00,1.2074,1.20744,1.2074,1.2074,125.35
2018-05-01 02:28:00,1.2074,1.20745,1.20738,1.2074200000000002,73.45
2018-05-01 02:29:00,1.20743,1.20746,1.2074,1.20745,91.89
2018-05-01 02:30:00,1.20745,1.2075200000000001,1.20744,1.2075200000000001,28.58
2018-05-01 02:31:00,1.20753,1.20757,1.20753,1.20757,46.24
2018-05-01 02:32:00,1.20757,1.2076200000000001,1.20757,1.2076200000000001,29.89
2018-05-01 02:33:00,1.2076200000000001,1.20769,1.2076200000000001,1.2076200000000001,52.31
2018-05-01 02:34:00,1.20765,1.20765,1.2076200000000001,1.20763,71.77
2018-05-01 02:35:00,1.2076200000000001,1.20766,1.2075799999999999,1.20766,79.59
2018-05-01 02:36:00,1.20766,1.2077,1.20766,1.20769,35.96
2018-05-01 02:37:00,1.20769,1.2077,1.20765,1.20765,42.34
2018-05-01 02:38:00,1.20764,1.20764,1.2076200000000001,1.20763,51.05
2018-05-01 02:39:00,1.20763,1.20767,1.2076200000000001,1.20763,36.49
2018-05-01 02:40:00,1.20764,1.2076799999999999,1.20763,1.20764,66.15
2018-05-01 02:41:00,1.20763,1.20763,1.20761,1.20763,101.87
2018-05-01 02:42:00,1.20763,1.20773,1.2076200000000001,1.20773,160.17
2018-05-01 02:43:00,1.20773,1.2077799999999999,1.20773,1.20777,39.24
2018-05-01 02:44:00,1.20777,1.20777,1.20767,1.20767,70.25
2018-05-01 02:45:00,1.20767,1.20777,1.20767,1.20777,44.81
2018-05-01 02:46:00,1.2077799999999999,1.2077799999999999,1.20773,1.20773,29.83
2018-05-01 02:47:00,1.20773,1.20773,1.20766,1.20766,45.93
2018-05-01 02:48:00,1.20766,1.2076799999999999,1.20766,1.2076799999999999,37.95
2018-05-01 02:49:00,1.20767,1.20773,1.20767,1.20773,62.64
2018-05-01 02:50:00,1.2077200000000001,1.20773,1.2077200000000001,1.20773,22.18
2018-05-01 02:51:00,1.20773,1.20773,1.2077200000000001,1.2077200000000001,42.8
2018-05-01 02:52:00,1.20773,1.20775,1.2077200000000001,1.20775,30.13
2018-05-01 02:53:00,1.20774,1.20774,1.2077200000000001,1.20774,53.16
2018-05-01 02:54:00,1.2077200000000001,1.20774,1.20763,1.20764,101.77
2018-05-01 02:55:00,1.20764,1.20764,1.20753,1.20754,91.37
2018-05-01 02:56:00,1.20753,1.20763,1.20753,1.20763,47.97
2018-05-01 02:57:00,1.20763,1.20764,1.2076,1.2076200000000001,28.8
2018-05-01 02:58:00,1.2076200000000001,1.20763,1.20761,1.20763,34.82
2018-05-01 02:59:00,1.2076200000000001,1.20764,1.2076200000000001,1.2076200000000001,22.57
2018-05-01 03:00:00,1.2076200000000001,1.20763,1.20761,1.20763,31.1
2018-05-01 03:01:00,1.20763,1.20765,1.20763,1.20763,40.45
2018-05-01 03:02:00,1.20763,1.20764,1.20761,1.20763,118.15
2018-05-01 03:03:00,1.20763,1.20763,1.20756,1.20761,45.22
2018-05-01 03:04:00,1.2076,1.2076,1.20753,1.20753,71.2
2018-05-01 03:05:00,1.20753,1.20753,1.2075200000000001,1.2075200000000001,22.83
2018-05-01 03:06:00,1.20753,1.20765,1.20753,1.20761,63.38
2018-05-01 03:07:00,1.2076200000000001,1.2076799999999999,1.2076200000000001,1.2076799999999999,25.55
2018-05-01 03:08:00,1.20767,1.20767,1.20761,1.20763,37.25
2018-05-01 03:09:00,1.20764,1.20767,1.20763,1.20766,78.03
2018-05-01 03:10:00,1.20766,1.2076799999999999,1.20763,1.2076799999999999,62.32
2018-05-01 03:11:00,1.2076799999999999,1.2076799999999999,1.20766,1.20766,22.16
2018-05-01 03:12:00,1.20766,1.2076799999999999,1.20766,1.2076799999999999,23.32
2018-05-01 03:13:00,1.20767,1.20767,1.20763,1.20763,49.35
2018-05-01 03:14:00,1.20764,1.20767,1.20761,1.20761,43.07
2018-05-01 03:15:00,1.20761,1.20761,1.20761,1.20761,0.0
2018-05-01 03:16:00,1.2076200000000001,1.2076200000000001,1.2075799999999999,1.2075799999999999,18.44
2018-05-01 03:17:00,1.2075799999999999,1.20763,1.2075799999999999,1.2076200000000001,32.29
2018-05-01 03:18:00,1.2076200000000001,1.2076200000000001,1.20754,1.20755,59.22
2018-05-01 03:19:00,1.20755,1.2076200000000001,1.20755,1.2076200000000001,41.63
2018-05-01 03:20:00,1.2076200000000001,1.20763,1.2076200000000001,1.2076200000000001,8.57
2018-05-01 03:21:00,1.20763,1.20763,1.2075799999999999,1.2075799999999999,69.62
2018-05-01 03:22:00,1.2075799999999999,1.2076200000000001,1.20757,1.2075799999999999,111.2
2018-05-01 03:23:00,1.2075799999999999,1.20767,1.20757,1.2076200000000001,56.06
2018-05-01 03:24:00,1.20763,1.20764,1.2076200000000001,1.20763,49.98
2018-05-01 03:25:00,1.20763,1.20763,1.20761,1.20761,40.37
2018-05-01 03:26:00,1.2076200000000001,1.2076200000000001,1.2076,1.2076200000000001,16.94
2018-05-01 03:27:00,1.20761,1.20764,1.2075799999999999,1.20763,94.76
2018-05-01 03:28:00,1.20763,1.20766,1.2076200000000001,1.20763,53.21
2018-05-01 03:29:00,1.20763,1.20765,1.20761,1.20763,52.54
2018-05-01 03:30:00,1.20764,1.20764,1.2075799999999999,1.2075799999999999,54.65
2018-05-01 03:31:00,1.20759,1.20764,1.2075799999999999,1.20764,44.75
2018-05-01 03:32:00,1.20765,1.20765,1.20764,1.20764,63.05
2018-05-01 03:33:00,1.20764,1.20764,1.2076200000000001,1.20763,93.48
2018-05-01 03:34:00,1.2076200000000001,1.20763,1.2076200000000001,1.2076200000000001,6.15
2018-05-01 03:35:00,1.20763,1.20763,1.2076200000000001,1.2076200000000001,16.83
2018-05-01 03:36:00,1.20763,1.20765,1.2076200000000001,1.20764,52.93
2018-05-01 03:37:00,1.20765,1.20773,1.20765,1.20773,69.33
2018-05-01 03:38:00,1.20774,1.20779,1.20774,1.2077799999999999,100.24
2018-05-01 03:39:00,1.2077799999999999,1.20779,1.20777,1.2077799999999999,127.57
2018-05-01 03:40:00,1.20779,1.2078,1.20776,1.20777,52.37
2018-05-01 03:41:00,1.20777,1.2077799999999999,1.2077200000000001,1.20773,73.21
2018-05-01 03:42:00,1.20773,1.20775,1.20773,1.20775,33.25
2018-05-01 03:43:00,1.20775,1.20784,1.20774,1.20783,100.82
2018-05-01 03:44:00,1.20783,1.20783,1.20775,1.2077799999999999,76.38
2018-05-01 03:45:00,1.2077799999999999,1.2077799999999999,1.20771,1.2077200000000001,39.38
2018-05-01 03:46:00,1.20773,1.20773,1.20763,1.20764,55.15
2018-05-01 03:47:00,1.20763,1.20773,1.20763,1.2077,90.21
2018-05-01 03:48:00,1.2076799999999999,1.2076799999999999,1.2076799999999999,1.2076799999999999,31.05
2018-05-01 03:49:00,1.20769,1.20769,1.20763,1.20764,45.62
2018-05-01 03:50:00,1.20764,1.20764,1.2076200000000001,1.20763,38.38
2018-05-01 03:51:00,1.20763,1.20764,1.20759,1.20759,80.13
2018-05-01 03:52:00,1.20759,1.20769,1.2075799999999999,1.20769,107.06
2018-05-01 03:53:00,1.2076799999999999,1.20769,1.20765,1.2076799999999999,89.82
2018-05-01 03:54:00,1.2076799999999999,1.2076799999999999,1.2076,1.20763,76.62
2018-05-01 03:55:00,1.20763,1.20764,1.2076,1.20763,35.47
2018-05-01 03:56:00,1.20763,1.20764,1.2076200000000001,1.20763,54.71
2018-05-01 03:57:00,1.20763,1.20763,1.20759,1.20763,47.93
2018-05-01 03:58:00,1.2076200000000001,1.20765,1.2076200000000001,1.20764,78.37
2018-05-01 03:59:00,1.2076200000000001,1.20763,1.2076200000000001,1.20763,32.09
2018-05-01 04:00:00,1.2076200000000001,1.20763,1.20756,1.20756,64.21
2018-05-01 04:01:00,1.20756,1.20757,1.2075200000000001,1.20755,46.21
2018-05-01 04:02:00,1.20754,1.20764,1.20754,1.20764,64.83
2018-05-01 04:03:00,1.20764,1.20773,1.20763,1.20773,42.05
2018-05-01 04:04:00,1.20773,1.20774,1.2076799999999999,1.20774,77.14
2018-05-01 04:05:00,1.20773,1.20774,1.20765,1.20767,68.83
2018-05-01 04:06:00,1.20767,1.20767,1.20757,1.2075799999999999,72.35
2018-05-01 04:07:00,1.2075799999999999,1.20759,1.20756,1.20757,55.03
2018-05-01 04:08:00,1.20757,1.2075799999999999,1.20754,1.20757,47.24
2018-05-01 04:09:00,1.2075799999999999,1.2075799999999999,1.20757,1.2075799999999999,35.51
2018-05-01 04:10:00,1.2075799999999999,1.2075799999999999,1.2075,1.2075200000000001,38.97
2018-05-01 04:11:00,1.2075200000000001,1.20754,1.2075200000000001,1.2075200000000001,24.01
2018-05-01 04:12:00,1.2075200000000001,1.20759,1.2075200000000001,1.20753,85.04
2018-05-01 04:13:00,1.20753,1.20756,1.20753,1.20754,46.22
2018-05-01 04:14:00,1.20753,1.2075799999999999,1.20753,1.20757,23.9
2018-05-01 04:15:00,1.20757,1.2075799999999999,1.20754,1.2075799999999999,56.47
2018-05-01 04:16:00,1.2075799999999999,1.20761,1.2075799999999999,1.20761,22.18
2018-05-01 04:17:00,1.2076,1.2076200000000001,1.20757,1.2076,115.23
2018-05-01 04:18:00,1.20761,1.20767,1.2076,1.20761,76.47
2018-05-01 04:19:00,1.20763,1.20763,1.2076,1.2076200000000001,39.95
2018-05-01 04:20:00,1.20759,1.20759,1.20753,1.20753,48.36
2018-05-01 04:21:00,1.20753,1.20757,1.2075,1.20754,52.21
2018-05-01 04:22:00,1.20755,1.20755,1.20751,1.20753,45.62
2018-05-01 04:23:00,1.20753,1.20757,1.20751,1.2075200000000001,61.47
2018-05-01 04:24:00,1.20753,1.20753,1.2075200000000001,1.2075200000000001,57.36
2018-05-01 04:25:00,1.20753,1.20753,1.20744,1.20746,49.5
2018-05-01 04:26:00,1.20746,1.20746,1.2074,1.2074200000000002,36.83
2018-05-01 04:27:00,1.2074200000000002,1.20747,1.2074200000000002,1.20747,23.99
2018-05-01 04:28:00,1.20747,1.20751,1.20747,1.20749,63.54
2018-05-01 04:29:00,1.20749,1.20749,1.20746,1.20747,45.79
2018-05-01 04:30:00,1.20747,1.20747,1.20745,1.20747,58.32
2018-05-01 04:31:00,1.2074799999999999,1.20749,1.2074,1.2074,59.93
2018-05-01 04:32:00,1.2074,1.2074,1.20726,1.20726,69.54
2018-05-01 04:33:00,1.20726,1.20726,1.2071,1.20717,126.67
2018-05-01 04:34:00,1.20715,1.2072,1.20709,1.20709,83.81
2018-05-01 04:35:00,1.2071,1.20728,1.2071,1.20725,67.08
2018-05-01 04:36:00,1.20725,1.2073399999999999,1.2072,1.2073200000000002,55.58
2018-05-01 04:37:00,1.20733,1.2074200000000002,1.20731,1.2074200000000002,55.77
2018-05-01 04:38:00,1.2074200000000002,1.20746,1.20741,1.20741,52.15
2018-05-01 04:39:00,1.2074200000000002,1.20743,1.20733,1.20737,72.52
2018-05-01 04:40:00,1.2073399999999999,1.2074200000000002,1.20733,1.2074200000000002,69.13
2018-05-01 04:41:00,1.20743,1.20747,1.20738,1.20738,66.66
2018-05-01 04:42:00,1.20738,1.20743,1.20736,1.20736,78.57
2018-05-01 04:43:00,1.20736,1.20736,1.2073200000000002,1.20733,107.09
2018-05-01 04:44:00,1.2073200000000002,1.20733,1.20726,1.20727,65.43
2018-05-01 04:45:00,1.20727,1.20739,1.20727,1.20736,59.34
2018-05-01 04:46:00,1.20736,1.20736,1.20728,1.2073200000000002,87.48
2018-05-01 04:47:00,1.2073200000000002,1.20737,1.2073,1.20731,51.81
2018-05-01 04:48:00,1.2073200000000002,1.20733,1.2072399999999999,1.20727,104.23
2018-05-01 04:49:00,1.20727,1.20727,1.2071399999999999,1.20717,104.82
2018-05-01 04:50:00,1.20717,1.2073,1.20717,1.20727,51.2
2018-05-01 04:51:00,1.20727,1.20727,1.20723,1.20726,38.68
2018-05-01 04:52:00,1.20725,1.2073200000000002,1.20725,1.20727,43.74
2018-05-01 04:53:00,1.20728,1.2073200000000002,1.2072200000000002,1.2073200000000002,58.87
2018-05-01 04:54:00,1.2073200000000002,1.2073200000000002,1.20726,1.20728,24.2
2018-05-01 04:55:00,1.20728,1.2073200000000002,1.20727,1.20728,56.3
2018-05-01 04:56:00,1.20726,1.20728,1.2072100000000001,1.2072200000000002,57.06
2018-05-01 04:57:00,1.20723,1.20723,1.2072200000000002,1.20723,36.07
2018-05-01 04:58:00,1.2072200000000002,1.20723,1.2072200000000002,1.20723,45.35
2018-05-01 04:59:00,1.2072200000000002,1.20729,1.2072200000000002,1.20726,90.79
2018-05-01 05:00:00,1.20727,1.20727,1.2071100000000001,1.2071100000000001,52.05
2018-05-01 05:01:00,1.2071100000000001,1.20713,1.2071,1.2071,35.15
2018-05-01 05:02:00,1.2071,1.2071,1.20704,1.20705,68.27
2018-05-01 05:03:00,1.20705,1.20709,1.20705,1.20706,30.96
2018-05-01 05:04:00,1.20706,1.20706,1.2070100000000001,1.20702,25.8
2018-05-01 05:05:00,1.2070299999999998,1.20706,1.20691,1.20692,90.8
2018-05-01 05:06:00,1.20692,1.20699,1.20691,1.20691,84.6
2018-05-01 05:07:00,1.20691,1.20696,1.20689,1.20694,69.77
2018-05-01 05:08:00,1.20692,1.20692,1.20687,1.2069,84.59
2018-05-01 05:09:00,1.20688,1.207,1.20684,1.20699,94.82
2018-05-01 05:10:00,1.20697,1.20702,1.20696,1.20697,95.45
2018-05-01 05:11:00,1.20697,1.20702,1.20697,1.2070100000000001,63.99
2018-05-01 05:12:00,1.207,1.207,1.20692,1.20695,51.82
2018-05-01 05:13:00,1.20695,1.20697,1.20692,1.2069299999999998,87.07
2018-05-01 05:14:00,1.2069299999999998,1.20702,1.20692,1.20692,101.25
2018-05-01 05:15:00,1.20694,1.20695,1.20691,1.20695,66.57
2018-05-01 05:16:00,1.20695,1.20695,1.20686,1.20686,86.13
2018-05-01 05:17:00,1.20686,1.20687,1.2068,1.20681,109.43
2018-05-01 05:18:00,1.20681,1.20691,1.20676,1.20691,130.89
2018-05-01 05:19:00,1.20689,1.20691,1.20684,1.20691,88.98
2018-05-01 05:20:00,1.20691,1.20692,1.20685,1.20685,23.66
2018-05-01 05:21:00,1.20685,1.20686,1.20676,1.2067700000000001,50.87
2018-05-01 05:22:00,1.2067700000000001,1.20678,1.20674,1.20676,71.6
2018-05-01 05:23:00,1.20674,1.2068,1.2067,1.2068,105.02
2018-05-01 05:24:00,1.2068,1.20691,1.20676,1.2069,94.42
2018-05-01 05:25:00,1.20691,1.20691,1.20682,1.20688,124.09
2018-05-01 05:26:00,1.20688,1.20688,1.20687,1.20687,46.44
2018-05-01 05:27:00,1.2069,1.2069299999999998,1.20687,1.20687,37.96
2018-05-01 05:28:00,1.20687,1.20688,1.20681,1.2068299999999998,61.66
2018-05-01 05:29:00,1.2068299999999998,1.2068299999999998,1.2067700000000001,1.2067700000000001,26.93
2018-05-01 05:30:00,1.2067700000000001,1.20687,1.2067700000000001,1.2068299999999998,90.94
2018-05-01 05:31:00,1.2068299999999998,1.20686,1.2068299999999998,1.20684,29.67
2018-05-01 05:32:00,1.20682,1.20697,1.20682,1.20697,65.1
2018-05-01 05:33:00,1.20696,1.20709,1.20696,1.20707,78.61
2018-05-01 05:34:00,1.20704,1.20704,1.20691,1.20692,80.27
2018-05-01 05:35:00,1.20691,1.20692,1.20675,1.20679,142.61
2018-05-01 05:36:00,1.20681,1.2068299999999998,1.20672,1.2067299999999999,84.56
2018-05-01 05:37:00,1.20674,1.2068,1.20674,1.20676,86.4
2018-05-01 05:38:00,1.20676,1.2068,1.20671,1.20674,68.55
2018-05-01 05:39:00,1.20674,1.20676,1.20671,1.2067299999999999,30.28
2018-05-01 05:40:00,1.20674,1.2067700000000001,1.20672,1.20672,42.15
